label,sentence
1,Oproti předchozímu modelu svc7 je trochu hlučnější turbokartáč na koberce
1,"Hubice ma hruby kartac na voskovane drevo se moc nehodi, ale pouzil jsem tu ze stareho vysavace :) na dlazbu a koberce je ok"
1,Výkon nic moc-asi za to může eu a jejich nesmysly. Malý vysavač-hubice divný tvar.špatně se s ním dostava do uzkých míst.nutno dát nástavec-což zdržuje
1,Při používání turbokartáče již není tak tichý
1,"Nevysaje tak dokonale, jako klasický vysavač"
1,Očekával bych tišší provoz
1,"Zdá se mi poněkud více hlučný, ale je to možná pouze můj názor"
0,Kvalita odpovídá nízké ceně-dobrá
0,"Rychlé vysávání s poměrně vysokým výkonem (plovoucí podlahy, rohožky,)"
1,"Kontrolka při nabíjení stále svítí, i když je vysavač dobitý"
1,Chybí nějaký úchyt pro pohyb vysavače dozadu
1,Chybí mi přídavná úzká trubice na vyčištění štěrbin
0,"Kde se s ním vysávalo již žádné nečistoty,cena"
1,"Hodila by se navíjecí šnůra, zamotávám se do ní"
0,Led světla na hubici
1,"Nestojí samostatně. nejde ani moc dobře položit, protože je kulatý"
1,Absolutně nevyhovující hubice na vysávání koberců
1,"Na manipulaci si je třeba zvyknout,"
1,"Plastove trubky, snad vydrzi :-)"
1,"Produkt došel poškozený v místě hadice. vzhledem k napojení této hadice na další - kde tento svár nevydžel, zřejmě nevydrží zase a proto bych si ho už nekoupila"
1,"Nepřesnější ukládání vysavače do nabíjecího stojanu, absence příslušenství (např. kartáč), ale k vzhledem k typu vysavače není podstatné"
0,Za to cenu je to zcela bezkonkurenční výrobek
1,"Jen plastové trubky, které jsou navíc nedostačující (používám kovovou prodlužovací z jiného neznačkového vysavače a pasuje). Otevírání na plastové uši není sice tak hrozné, jak tady někdo popisoval, ale vyžaduje trochu cviku (když to nepůjde, máte to obráceně). Když je prázdný, snadno se překotí (ale bez obav nevysype se). Krátká přívodní šňůra, která se pouze namotává kolem vysavače. Trochu zvedá lino, ale my ho nemáme vůbec přilepené a není to nic hrozného. Chybí regulace (pouze na hadici), ale tu průmyslové vysavače obecně nemívají. nevadí to, pokud se nepřiblížíte k zácloně"
0,"Kvalita provedení, robustnost přístroje (až na kolečka)"
1,"Nenašel jsem, snad komplikovaný servis"
1,Při praní se pořád otvírá jedno zavírání na vysavači. Mám ho krátce ale vše je plast tak uvidíme jak dlouho vydrží
1,"Ještě nevím,je to pod stromek"
0,"Nerezový spodek na vodu (model inox). Vše se dá oplachovat vodou. Dají se sehnat levné a kvalitní alternativní sáčky, není potřeba kupovat originály. Vypínač je ochráněn pomocí gumy. Jsou tam úchytky na nádstavce. Šňura není navinovací (ano je to pozitivum, byl by to další mechanizmus, který by se mohl pokazit a nebo by se do něj mohly dostat nečistoty)"
1,Nemám žádné připomínky snad mne to vydrží i do budoucna
1,"Trochu hlučnější,po třetím zapnutí se zasekl vypínač,naštěstí zapnutý,za tu cenu ať si je"
0,"Pohotový vysavač,kdykoliv po ruce"
0,Levný a poměrně výkonný výrobek
0,"Vysává dobře, nemusí se dobíjet, jednoduché ovládání"
1,"Koncový nástavec, který nemá přepínání koberce - podlahy"
1,Klasická hlavice/koncovka na vysávání / brzo praskne a je na vyhození takže kvůli tomu nedoporučuji
0,"Plně naplňuje to, co jsem od tohoto vysavače očekával"
0,"Netaháte za sebou šňůru a vysavač, je vždy po ruce, nemusíte vyndávat někde ze skříňky, komory. Vysává moc pěkně, zvířecí chlupy - paráda"
1,Nestabilní poloha ve stoje mimo dokovací stanici
1,"Snad jen, že kabel není navíjecí, ale s tím jsme počítali"
1,Nástavce nelze 'schovat' do nabíjecího stojanu
0,Je valice příjemný do ruky a má skvělý sací výkon
1,Uchycení sací hadice do tělesa vysavače - méně důvěryhodné. Výlisek na hadici za níž je tato držena v tělese vysavače je velmi 'šetrný' zhlediska objemu materiálu. Nešikovně je řešeno vyprázdňování obsahu z hlavního tělesa vysavače (voda a prach) -resp jeho neodnímatelnost z podvozku
1,"Napojení hadice a tyče jde celkem těžce, co trocha dělá problém manželce a občas jej to vypadne"
0,Lze použít v prostorech bez přívodu el. energie. Baterie jsou univerzální v rámci řady výrobků ryobi one+
0,"Snadná manipulace, velký výkon,integrované příslušenství"
1,Při delším vysávání v ruce trochu ztěžkne
1,"Dostupnost náhradních sáčků, není pokryta síť elektro prodejen"
1,Přívodní kabel by mohl být delší
0,"Rychle připraven k vysávání,lehký,že i úklid zvládne dítě.lehké čistění i manipulace"
1,Horší manipulace při čištění
1,Jako každá baterie i tady jednou zdechne a nová stojí 1700 kč
1,"Máme ho krátce,ale zatím velká spokojenost,saje jako blázen a do vody.snad bude sloužit dlouho"
0,"Tichý chod, malá váha"
0,"Nová baterie s větší výdrží,krásný vzhled a veimi dobrá cena výkon"
1,"Dost hlučný,ale to nevadí"
1,"Není jak inteligentně navinout síťový kabel. Síťový kabel by mohl být delší. Příjemná by byla teleskopická trubka. Vyšší hlučnost, není to na dlouhou práci v malé místnosti"
1,"Slepé prostory v cyklonové nádobě je potřeba vyplnit něčím, aby se nezanášely špínou, pantíky dýnka jsou naprosto podceněny, lámou se závěsy, opravit to nelze"
1,Uskladnění kabelu a hadice
0,"Myslím že ujde jen by mohl více táhnout,,,"
0,Dobrý i na koberec
1,Zatím o ničem nevím
1,Rychle se zanáší filtr a snižuje tím sílu sání
0,Slušný vysavač za dobrou cenu
1,"Inzerované vybavení neodpovídá skutečnosti!. Klidně mi zaslali výbavu levnějšího typu!. Ani na svých webových stránkách neuvádí výrobce správné údaje!. Dle vyjádření výrobce šetří, ale zákazníkům to zapomněli říci!. Trubky jsou příšerné a hadice po chvílí vypadne - drží ji pouze pár závitů a je příliš měkká. Jeden ze dvou uzávěrů nádrže vody vůbec nedrží!"
1,"Komplet plastova konstrukce, trvanlivost bude odpovidajici. Nektere casti prislusenstvi (hadice) cini dojem, ze nepreziji zarucni dobu"
1,"Vysavč píská když je ve stojánku, musela jsem ho dat do chodby :( u ety bych čekala že bude perfektní"
0,"Dobrá cena,pomerně malý,snadná obsluha,lehký"
0,Koupeno dle testu v dtest.cz
0,"Výborně vysává chlupy z koberce i sedačky, při správném zvolení nástavce"
0,"Malý naklepávač,výborně se hodí na sedací soupravu,dobře vysává srst"
0,"Variabilita použití, snadnost obsluhy"
1,"Kabel není samonavíjecí, trochu hlučnější"
0,Vzhledem k velikosti relativně lehký
1,"Filtr k motoru musíte namontovat a uvnitř je tzv plovák, který byl volně uložen a nikde se nedočtete jak ho máte do filtru dát"
0,Koupen pro dceru která ma mazlíčka takže zatim nevím
0,Lze nastavit sílu vysávání
0,Nepotrebujeme sacky do vysavace
1,"Vysavač je těžší, horší manipulace"
0,"Velká spokojenost! jednoduchá obsluha, velký sací výkon, spoustu příslušenství"
1,Plastové trubky jsem si musela vyměnit za železné ze starého vysavače
0,"Mám ho jen krátce, ale zatím jsem spokojená, vysává dobře a má delší kabel než můj předchozí vysavač, takže super"
1,Nema navin na snuru (namota se kolem vysavace)
0,"Dobrý výkon,malá hlučnost.je skladný,hezký"
1,Vyšší cena a velmi slabá aretace v parkovací poloze
1,Obtizne cisteni po vysati-srovnavam cisteni s reinbow-konstrukteri by meli tuto cast dobreho vysavace uplne rekonsruhovat-nedomysleno. Jak je to s prislsestvim?
0,Opravdu je to vysavač a vysává dobře
0,Skvěle vysává koberec s vysokým vlasem
1,Je hlučnější ale zato výkonný
0,"Skvělý pomocník do velkého domu vhodný na všechny typy podlah. Mám jej krátce, ale již teď jsem spokojená"
1,"Nevysává těžší srobné nečistity, mokrý proces nic moc"
0,"Vysoký výkon, dvě rychlosti, opravdu vysaje všechno"
0,Saje skvěle i na vodu
1,"Malá žívotnost baterií, nejde zakoupit jen baterie, nutno zakoupit celý díl, což je cena 3/4 nového levnějšího vysavače"
1,"Přídavná hlavice 3 v 1 na vysávání štěrbin, žaluzií a např. sedaček je konstrukčně řešená nešťastně, resp. problém je, že je to z umělé hmoty. již u předešlého typu došlo k vylomení jednoho ramene a musel jsem dokupovat novou"
0,Lehký vysavač a nemusí se kupovat sáčky jen se omyje vodou
1,"Mohla být delší přívodní šňůra, pokud se nepoužije prodlužka, pořád přehazuji mezi zásuvkami, sací hadice nepasuje na výfukový otvor"
0,"Dobrý sací výkon,malá hmotnost"
0,Český výrobek-všude dostupný servis. Sací výkon výborný-bohatá dodatková výbava
0,"Pouzivam vysavac teprve par dni,ale jsem velice spokojena.sedacka která byla uz několikrát cistena nikdy nebyla tak cista a zariva jako s timhle vysavacem.dokonale cisti,vysaje vse"
1,Do užších prostor za pračku se nedostane
1,"Na koberci je díky silnému výkonu obtízné vysavačem pohybovat, nebo jsem zatím nepřišla jak na to , mám vysavač velice krátce"
0,"Dobrá manipulace, dálkové ovládání"
1,Velmi tezko se kupuje cistic na tvrde podlahy
1,Chybi ucho na přenášení
1,Plastové trubky jsou velmi nekvalitní
1,"Trochu těžší do jedné ruky,. Kabel by byl lepší v konstrukci, aby bylo požití ručního vysavače jednodušší"
0,Dobrá ovladatelnost a výdrž
1,"Do nádobky na prach toho moc nevleze, takze nejlepe vycistit po kazdem vysavani, ale za to se vyprazdnuje jednoduse"
1,"Díky sacímu výkonu se s vysavačem špatně manipuluje na koberci. snad pomůže optimalizace sacích hlavic a pohybů rukou (od sebe je téměř nemožné, k sobě většinou jde). Poněkud větší tělo vysavače"
1,Štěrbinový nástavec je moc krátký. Tlačítka na vysavači vypadají dost lacině
0,Funguje dobře. vyšší hlučnost nevadí
0,Na přenosný vysavač má opravdu velký tah. používám na vysávání auta a vezme i kamínky z podlahy
1,"Jediné mínus ,je při nabíjení stále rozsvícená kontrolka. ale jde o to si pamatovat kdy ho dal člověk nabíjet a není problém. Jinak nemám nic proti"
1,Nemá madlo z vrchu. Je těžké vysát koberec i na nejnižší výkon
1,Relativně o něco kratší hadice od vysavače k rukojeti. Nemá druhé madlo pro přizvednutí ve vodorovné poloze
1,Chybí elektronická regulace výkonu
1,"Horší vylívání vody,ale to chce jen cvik"
1,Horší manipulace při čištění
0,Dostatečná délka přívodního kabelu. Výborně řešené vysypávání zásobníku na prach
0,Sací výkon je excelentní
1,Vysávací hlavice se při vysávaní zvedá od podlahy
1,"Sací nástavce velmi 'fórové'. Čištění filtru lze provádět jen venku, kde nevadí, že vše bude od prachu"
0,"Možno používat bez sáčků (ale i ty je možno použít), stačí opláchnout filtr a vysypat/vypláchnout nádobu. umí i mokré vysávání, má zásuvku na nářadí"
0,"Dobrý pomocník, akumulátory li-lon"
0,Lehký bohaté příslušenství postačující k dokonalé čistotě
0,Pro čištění interiéru vozidel ideální
0,"Muzete pouzit na vsechny typy podlah od lina  pres koberce i na plovouci podlahy ,sam si clovek reguluje vlhkost kdyz vytira ,muze clovek i pouzit jen vysavac ,. Vyrobek v celku je lehky ,jako nevyhodu vidim,ze rucni vysavac je trochu težši. Je o polovinu levnejsi nez konkurencni vyrobek se stejnym pouzitim . Nemusite se pri vysavani a vytirani ohybat. Porad ,ale vyrobek doporucuji a urcite bych si  ho koupila znova ,.kdyz znate ty plusy a minusy ,tak porad je velky pomocnik a strasne ulehci doma praci . Jednoduche  cisteni a jeste jednodušši nasazeni na vytirani ,opravdu je porad pri ruce a neni to tak,ze vam bude lezet nekde s tim,ze by se vam nechtelo nasadit na vytreni a nebo na nejake nasledne ocisteni vyrobku "
1,Funkce samocisteni rotacniho kartace neni az tak 100%
1,Při vysávání se pronese
0,"Dobře saje, v pohodě i větší kousky"
1,"Zatím nic. je značkový, tak doufám, že vydrží"
1,Šňůra u ručního vysavače vedena skrz tělo
0,"Váha včetně baterie pod 1kg, moderní design, li-ion baterie, kvalitní provedení, výkon postačující, pohodový výrobek nabíjíme 2x týdně"
1,"Luxovací nástavec má úplně retardovaný přepínač z kartáče na 'bez kartáče.' je to hodně chatrná záležitost, dost brzy se to asi rozbije. Zmiňovaná měkčená kolečka, vzhledem k tomu, že můj předešlý je měl z plastu a ta mi nevyhovovala, si nepředstavuji opět z plastu - to mě jako hodně nas ničí to plovoučky, sakra. Úplně nejvíc mě ale vytočil fakt, že nikde nebylo uvedeno, že malé luxovací kartáče nepůjdou šooupnout do nějakého chlívečku na vysavači. jako kde to mám skladovat???. Plast na těle přístroje je docela tenký. při otevírání za účelem výměny pytlíku se bojím, aby mi to někde neprasklo"
1,I na hladnkém povrchu se přisaje a nepustí
1,Ergonomicky ne zcela dokonalý. Délka hadice - krátká
0,"Slušný výkon, snadná obsluha, solidně propracovaný výrobek"
1,Jak již bylo mnohokrát zmiňováno třídílná trubka se tak prohýbá až mám strach že ji zlomím
1,"Trošku nešikovně řešena el. šňůra, která může při vytírání zavázet. Není určen pro vysávání koberců - jen s nástavcem u určitého typu - ale mi nevadí, máme jen keramickou dlažbu"
1,Musí se počítat s častým čištěním filtru
0,"Absolutní jednička mezi akumulátorovými vysavači. cena je sice vyšší, ale za tu kvalitu to stojí"
1,"Nenašla jsem nic, má vše, co od vysavače člověk potřebuje:-)"
1,"Plastová hadice dost křehká. Sací výkon není úplně nejvyšší, ale stačí"
1,Chybí úložný prostor pro nástavce
0,"Produkt doporučený dtestem. velmi lehký, tichý, dobře vysává, velmi pohodlná obsluha - jednoduché vysypávání nádoby na prach"
0,"Mám ho krátce, ale zatím maximální spokojenost. lehký, praktický (odkládání příslušenství, vyprazdňování, čištění, dlouhá hadice), velmi slušný výkon - silné sání, pěkný design i barva. Pochromované trubky jsou z tenkého materiálu, takže se lehce ťuknutím mírně zdeformují, ale zato jsou lehké :)"
1,Hlučnější než běžné vysavače
1,"Tradiční nevýhody sáčkových vysavačů, při jemném prachu se sáček rychle ucpe, přestože je skoro prázdný"
0,Pro krátkodobé vysátí drobků a nečistot na hladné ploše či nízkém koberci o.k. Nečistoty jdou přes vodní filtrdoporučuji denně čistit a kontrolovat rotační kartáč. Možnost volby 2 stupňů rychlosti vysávání
