label,sentence
0,Jsem maximálně spokojená kvůli malému prostoru jsme vybrali dva v jednom a nelitujeme
1,"Malé otáčky, zanechává kousky"
1,Jsou vidět otisky rukou. Na dveřích mohla být ještě jedna přihrádka
0,Stále při ruce díky zavěšení na zeď
0,Dobrý poměr chladící a mrazící části. Velký vnitřní prostor chladící části
1,"Horší manipulace s nádržkou na vodu, líbivý vzhled, ale ta červená přívodní šňůra to ""zabije"""
0,Zbavila jsem se hned několika starých objemných spotřebičů najednou a nahradila tímto skladným
0,"České menu, snadná orientace"
1,"Velká hlučnost,malá schopnost sání"
0,Nízký výkon a opravdu dobrý tah. Pohodlné čistění odpadové nádoby
1,Koupili jsme  kvůli odstředění-malá výkonost
0,"Výhodou je, že je bezsáčkový"
1,Nedostane se do rohů
0,"Zatím máme krátce, nelze hodnotit, ale vypadá krásně"
1,"Nedostatecny vykon na dokonale rozmixovani susenych datli, meminek ci orisku. Uzka nadoba se spatne cisti a susi, vetsi ruka se s houbickou nebo uterkou do nadoby nevleze"
1,"Zatím nevím, máme ho krátce"
0,Velké množství kávy najednou
1,Je hlasitý hrnečky poskakují a je malá výška mezi lopatkou na výšku hrnečku
1,Mohla by být delší sací trubice
0,Šlehací mísa má velmi praktický tvar (směrem ke dnu se zužuje). K dispozici je i poklop s otvorem pro dávkování surovin (šlehaná hmota nevystřikuje do okolí). Upřednostňuji výrobky českých firem
1,"Některé součást jsou méně pevné madlo je vratké nestabilní,působí křehce,navíjení kabelu se zasekává"
1,Ze standardní hubicí vysává hůře zátěžový koberec
1,"Zbytečně moc nástavců , které ani nepoužijete a které nepůsobí kvalitně. navíc nejdou vložit k vysavači, takže pak nejsou ani po ruce"
1,"Delší doba nahřívání a příprava prvního kafe, z nějakého důvodu se mně zapeče mléko na trysku při pěnění mléka(asi je to nezkušeností a lze to jednoduše vyčistit),pořizovací cena, nezbytný kvalitní mlýnek"
0,Příjemný tvar na úchop. Poradí si i s tvrdšími ingrediencemi
0,"Úžasná káva, snadná obsluha, sympatický displej. naprostá spokojenost"
0,Velmi tichá i při odstřeďování
1,Aplikace od lg pro ovládání pračky přes smartphone není v  češtině
1,"Po krátkém používání došlo k poškrábání odkládací chromované plochy od šálků, materiál by mohl být odolnější, ale jde pouze o kosmetickou vadu. jak to ale bude vypadat do roce používání je otázkou"
0,Energetická třída a++ systém nofrost s cirkulací vzduchu v mnoha směrech
1,Nepokryje moc velikou plochu při vysávání
0,"Horní police má pouze poloviční hloubku, takže je možné vkládat i vyšší věci"
0,Je okamžitě k použití
1,Ps při praní jakoby hvízdá
0,Rychlá a jednoduchá příprava kávy skvělé chuti
1,Malý zásobník na vodu
0,Pro běžnou domáctnost dostačují výrobek za slušnou cenu
0,V této cenové hladině velmi dobrý kávovar
1,Tichá signalizce otevřených dveří
0,"Mame pracku krátce (5. den) ale zatím plna spokojenost. Oproti 8 let staré lg (která dělala kraval už jako nová) je úplně ticha. Na chodbě o ni skoro nevím i při zdimani na 1600, v pokoji přes chodbu jen malinko šumí při zdimani. Automatická úprava délky programu - plnej kos prádla a z 3h si to samo upravilo na 1:15. vyprala suprově. Pokud vám nevadí ze je pak maličko méně úsporná, můžete si zkrátit délku programu (ale užije více vody) až na cca 1/3"
0,Kvalitní provedení s vysokým výkonem
0,Byl to dar nemohu posoudit
0,Pro mne skvělá pračka
1,"Ani s nástavcem pro tepování interieru vozidla se nedostanete úplně všude,. Nástavec na tepování interieru vozidel třeba dokoupit"
1,"Nádobka je hluboká a pro čištění méně dostupná, zatím jsem ale neměl problém s čištěním. Břity mixéru se točí pomocí kovového zubatého kolečka, který se nasazuje na plastový dílec. v balení byl jeden náhradní. doufám, že s tím časem nebude problém v opotřebení tohoto plastu"
1,"Nemám  nic, používám jej teprve 14 dní"
0,"Celkem hlučný,ale poměr cena výkon super"
1,Do užších prostor za pračku se nedostane
1,"Vyšší hlučnost, málo polic"
0,"Hezký design, snadná obsluha"
1,Jsou vidět otisky dlaně a prstů na lednici
0,"Má všechny funkce, které jsme chtěli"
1,"Dává tolik vody,že sítkem nestihne prokapat káva ,vše přeteče a nádherně teče všude káva,jen né tam kam má. Sítko je tak jemne že se hnedle zanese a nepropustí kávu. Nelze dát ani náhradu v podobě pápírového filtru, je to jiný filtr a tak nelze zaměnit. Led indikace je tak nepatrná, že ani nevíte co vlastně svítí za barvu"
1,"Nedostatečný návod, ale ten není dost podrobný a kvalitní ani přímo na webu bosch"
1,"Zklamal mne při mixování polévek,očekávala jsem lepší a rychlejší výkon.je to však můj první ponorný mixér,takže nemám srovnání"
0,"Skvělá montáž- vestavný spotřebič, tichá, dostatek místa"
1,"Pokud je nedostatek vody během přípravy, proces se zastaví, ale již není možné vodu doplnit"
0,Velky prostor chladici i mrazici sekce. Jednoducha montaz dveri z prave na levou stranu. Pekny vzhled i funkcnost vsech zarizeni uvnitr
1,Náhradní součásti jsou k nesehnání
1,Dvířka při otevření jsou tak přisátá že lomcuji s celou lednicí
0,"Šikovné otevírání dveří, tichý chod, vše funguje jak má"
0,Bezsáčkový vysavač za rozumnou cenu
1,Špatně slícované plechy u pantu dveří. Boky lednice zprohýbané jak je na sílu montovali - pokud bych jí chtěl do prostoru tak bych ji vracel. Police a vůbec vnitřek je řešený 'jinak' než jsem byl ze stejně velkého předchozího modelu zvyklý ale asi jen první dojem. vidět ji naživo v obchodě tak bych ji asi nechtěl. Minulá whirlpoolka arc 6708 co jsem měl se ovládala přehledným displejem na dveřích. tato je šok. samolepka s nakreslenými symboly která  se prohýbá a odlepuje. po stlačení se samolepka(tlačítko) těžko vrací. Chybí kolečka pro snažší přepravu. u předchozí byla
0,"Pěkně pere, má funkce, které potřebuji. Má funkci úspora času"
0,Výborný a výkonný produkt
1,Nádobka na vodu by mohla být trochu širši
0,"Rychlá a velmi jednoduchá příprava opravdu dobré kávy. Možnost spousty druhů kávy, řekla bych největší výběr na trhu. Kapsle se dajísehnat téměř všude"
1,Zatím se žádné nevyskytly
0,Nemenim kazdou chvili sacek
1,Zatím jsem žádnou neobjevila
0,Dostatečná velikost a přehlednost v chladničce
0,Rotační kartáče - čištění zvířecích chlupů
0,Pro mého syna je to nejlepší způsob přípravy domácích přesnídávek
0,Výborný sekáček i mixér v jednom. Součástí skleněné  misky je víčko
0,"Přístroj má rozumnou velikost, nezabírá moc mista"
1,Vejdou se menší šálky (při odstranění odkapávací mřížky lze prostor trošku zvětšit)
1,"Při vyšších otáčkách hlučnější, ale asi je to přirozené"
1,U tvrdších potravin ( např. mrkev) zůstanou někdy u dna nerozmixované kousíčky
1,Je trošku těžký do ruky (třeba děti s ním mají trošku potíže)
0,Vestavěný mlýnek na zrnkovou kávu. Při každém zapnutí a vypnutí se propláchne
1,"Teleskopická trubka je tak lehoučká, že vzhledem k robustnosti vysavače působí fórově"
1,"Snad by mohly bát od sebe dál než je tomu dosud vypouštěcí otvory na kávu, aby tam vlezli bez problémů i 2 širší šálky"
1,"Ačkoliv má být tichá, tak se nám zdá trochu hlučnější. přesto, že je řádně ustavena. Dost nám také vadí opožděné rozsvícení úsporného světla a jeho naběhnutí na plný výkon"
1,"Předchozí kávovar za 2800,- dělá lepší kávu než tento automat za cca 5800,- ,vrátil jsem ho "
1,"Možná jinak řešená přívodní šňůra, ta se trochu všude motá, ale to asi u každého spotřebiče. Odvod páry při vaření, kdy pára uchází kolem celého horního krytu a voda skapává po tělese dolu"
0,Široký výběr druhů kávy
1,Obtizne cisteni po vysati-srovnavam cisteni s reinbow-konstrukteri by meli tuto cast dobreho vysavace uplne rekonsruhovat-nedomysleno. Jak je to s prislsestvim?
0,"Program snadné žehlení, eco time a energy saver. Velmi krátké časy praní (i nejdelší nepřekročí 2,5hod) u předchozí pračky jsem měla 2hod nejkratší program. Program i na praní bot. Velmi tichá i při ždímání!. Při 1200 otáčkách je prádlo skoro suché"
0,Snadno se čistí filtr a vysavač samotný. Příslušenství (nemusíte se ani ohýbat s přídavnou tyčí). Nabíjení je rychlé a vysavač dlouho vydrží nabitý
1,"Nelze měnit pozice poliček. Poličky ve dveřích nemají žádnou fixaci lahví. Na displayi jen požadovaná, nikoli skutečná teplota. Obavu máme z životnosti plastových dílů - čel zásuvek mrazáku a poliček na dveřích"
0,"Šlehač mám poměrně krátce, ale zatím splnil mé očekávání, 100% spokojenost"
1,Při nastavení maximálního sacího výkonu dost hlučný - odhad téměř 90 db (výrobce udává 86 db). Mírně větší rozměry (daň za provedení 2 v 1)
1,"Trysky jsou celkem nízko, proto se prodávané sklenice na caffelatte nedají použít"
1,Chybí volba intensive prani na skvrny
1,"Máme ji 14 dní, zatím nic"
0,"Naprosto srozumitelný ovládací panel v češtině s velkými číslicemi a písmeny, tichý chod, jsem maximálně spokojená"
1,"Malý zásobník nečistot, postupně se zhoršující průtok vzduchu hepa filtrem"
1,Pri mixovani jde citit motor. otacky urcite nejsou tak vysoke jak je uvedeno v zakladnim popisu
1,Nešťastně umístěné držadlo pro přenášení vysavače
1,Zatím nic proti nemám
0,Rychle a dobře zpracované ovoce i zelenina
0,Mixuje ovoce a zeleninu i do hladka
1,"Není uvedeno v návodu, jak nejlépe pracovat s baterií. (jestli se má  po nabití odpojit či ne)"
1,Pro někoho možná trochu větší vysavač
1,"V návodu na přípravu nápojů není uvedeno přesné množství a poměr  ingrediencí nápojů. před změnou doporučuji si množství a intenzitu odměřit a zapsat, aby jste je mohli případně nastavit na původní množství. Spotřeba kávy a mléka stoupla"
0,V nabídce spoustu druhů kávy
0,"Kávička rychle připravená, výborná"
0,Velmi dobrý sací výkon
1,Pri prvnich pouziti zapacha
0,"Jednoduchá obsluha, dobrá káva, velky vyber kapsli, zabira malo mista"
0,Pevně stojí na místě
0,"Dobry saci vykon, rychla udrzba, uzka hubice - dostane se i do mensich sterbin"
1,Horší přístup na vyčištění filtru
0,"Praktický pomocník na špínu v koutech, i v aute. Jednoduché rozebrání a čistení"
1,"Je to ošizené kde se dá, ten materiál a filtry, žádná kvalita"
0,"Rychle hotové, rychle uklízené. jednoduché ovládání"
1,"Na 50°c nevyperu, tato teplota bohužel chybí"
0,"Navazuji na tradici zelmer 181,který sloužil 14 roků. Snadná údržba,stojan,mísa,metle-mytí v myčce"
0,Zatim funguje podle ocekavani
0,Dobře vysává tvrdé plochy
0,"Perfektně mixuje ovoce, zeleninu, oříšky, velká nádoba"
0,Výběr v této cenové hladině jednoznačně pro tento výrobek. Navíc 5letá záruka zdarma. Je to druhá pračka této značky
1,"Mám jen krátce, zatím jsem nic nezjistila"
0,"Maximální spokojenost - kdo vymyslel tento mixér, zasloužil by nobelovku"
0,Zatím pere podle očekávání
1,Po zkušenosti - hodil by se větší mrazák
1,Trochu hlučná ale jinak perfektní
1,Na nejvyšší výkon hlučnější
0,Velký objem praného prádla
1,Chybí mi možnosti nastavení teploty u některých programů
0,"Silný motor + ostré nože  zvládne bez problémů rozmašírovat led, ořechy, prostě všechno. Velká nádoba na 2,5l pojme dost surovin aby vytvořila cca 1,5l hustého smoothie najednouaž v reálu sem docenil velkou velikost nádoby, nejdřív sem myslel, že je obrovská a zbytečná. Blbuvzdorné ovládání  2 spínače + 1 regulátor rychlosti"
0,"Prostorná lednice, perfektně chladí i mrazí. Výrobník ledu při použití chrlí led všemi směry, nekoordinovaně a rovněž se nám nedaří nastavit velikost ledu"
0,"Nerezový spodek na vodu (model inox). Vše se dá oplachovat vodou. Dají se sehnat levné a kvalitní alternativní sáčky, není potřeba kupovat originály. Vypínač je ochráněn pomocí gumy. Jsou tam úchytky na nádstavce. Šňura není navinovací (ano je to pozitivum, byl by to další mechanizmus, který by se mohl pokazit a nebo by se do něj mohly dostat nečistoty)"
1,Hlučné čerpadlo při vypouštění
0,Nemusí se držet vypínač
0,Pohoda vždy při ruce
0,Zatím pracuje podle představ
1,Po překapání kávy se musí manuelně vypnout. Během procesu překapávání vždy několik kapek mimo kávovar
0,Maximální spokojenost s turbo kartáčem. Dobrá manipulovatelnost s vysavačem. Jednoduché čistění nádobky na prach
1,"Malinko hlučnější, ale opravdu malinko"
0,"Dobrá cena,bohatě stačí na většinu drobků po dětech"
1,U velké společnosti delší čas přípravy (čištění)
1,"Zatím nic, v provozu týden"
0,Tichá spolehlivá nezabírá mnoho místa
0,Velmi kvalitní lednice pro malé prostory
1,"Na cappuccino nelze mít vysoký hrnek, jelikož kávovar není dostatečně vysoký. toto jsme vyřešili koupí širších a nižších hrnků a nyní je vše bez problémů"
0,"Dost krátké trubky, člověk vyšší postavy musíbýt shrbený. bylo by super, kdyby se daly dokoupit delší"
1,Chtelo by to 2 stejne velke nadoby
1,Jsem zvědavý na jeho životnost
1,Otočení dveří lednice jen aut.servis
1,Nikde nezobrazuje aktuální teplotu
0,Vzhledem k nízkému výkonu motoru má velice silný tah!
1,"Horší zpracování - otřepy, slabý horní krycí plast, křivě našroubované šrouby atd"
1,"Nabíjecí dioda po nabití nezhasne. Nabíjecí dioda je intenzivní, dá se použít jako noční lampička. Vysavač drží v dobíjecí stanici jako přibitý, je potřeba vytahovat dvouručně nebo stanici přišroubovat/přilepit"
0,"Káva je dobrá, látkový filtr nepropustí do zfiltrované kávy žádný nepořádek. Vypadá to hodně dobře, celý proces přípravy se všem zatím velmi líbil"
0,Možnost nechat přístroj pracovat a věnovat se jiné práci v kuchyni.snadná obsluha i údržba
0,"Jsem spokojená, konečně vysavač, který vysává"
0,Přehledný a moderní displej
1,Hlučnější než stará lednice
1,Buben po skončení praní není vždy otevřením nahoru
